company_name,platform,job_title,salary_raw,location_raw,skills_raw,education_raw,experience_raw,ai_tech_stack_raw,source_workbook,source_sheet,source_row,import_date,company_code,job_description_raw,job_id,job_url,publish_time_raw,crawl_date,source_id,dedup_key,company_code_missing,cleaning_note
同花顺,BOSS直聘,大模型算法工程师,50-75K·15薪,杭州,大模型算法研发、深度学习、模型训练与优化,硕士,经验不限,大模型算法,招聘信息整理.xlsx,1-4,30,2026-08-13,300033.SZ,技能要求：大模型算法研发、深度学习、模型训练与优化 学历要求：硕士 经验要求：经验不限 AI相关技术栈要求：大模型算法,JOB_0028,,,2026-08-13,user_recruitment_workbook,300033.SZ|大模型算法工程师|杭州|技能要求：大模型算法研发、深度学习、模型训练与优化 学历要求：硕士 经验要求：经验不限 AI相关技术栈要求：大模型算法,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
同花顺,BOSS直聘,AI Agent 工程师 / 全栈,20-40K·15薪,杭州,Harness交付体系建设、Claude Code、Cursor、MCP生态、Java（并发/JVM/性能调优）、Spring Boot/Spring Cloud、React/Vue、TypeScript、期货交易/行情/风控/结算系统,硕士,经验不限,Agent开发、MCP协议、Claude Code、Cursor、AI赋能研发,招聘信息整理.xlsx,1-4,31,2026-08-13,300033.SZ,技能要求：Harness交付体系建设、Claude Code、Cursor、MCP生态、Java（并发/JVM/性能调优）、Spring Boot/Spring Cloud、React/Vue、TypeScript、期货交易/行情/风控/结算系统 学历要求：硕士 经验要求：经验不限 AI相关技术栈要求：Agent开发、MCP协议、Claude Code、Cursor、AI赋能研发,JOB_0029,,,2026-08-13,user_recruitment_workbook,300033.SZ|ai agent 工程师 / 全栈|杭州|技能要求：Harness交付体系建设、Claude Code、Cursor、MCP生态、Java（并发/JVM/性能调优）、Spring Boot/Spring Cloud、React/Vue、TypeScript、期货交易/行情/风控/结算系统 学历要求：硕士 经验要求：经验不限 AI相关技术栈要求：Agent开发、MCP协议、Claude Code、Cursor、AI赋能研发,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
同花顺,BOSS直聘,ACM专项岗位—AI工程师,30-40K,杭州,Python/C++、TensorFlow/PyTorch、知识图谱、Multi-Agent、大模型微调、RAG、金融业务基础,本科,经验不限,Python/C++、TensorFlow/PyTorch、知识图谱、Multi-Agent、大模型微调、RAG,招聘信息整理.xlsx,1-4,32,2026-08-13,300033.SZ,技能要求：Python/C++、TensorFlow/PyTorch、知识图谱、Multi-Agent、大模型微调、RAG、金融业务基础 学历要求：本科 经验要求：经验不限 AI相关技术栈要求：Python/C++、TensorFlow/PyTorch、知识图谱、Multi-Agent、大模型微调、RAG,JOB_0030,,,2026-08-13,user_recruitment_workbook,300033.SZ|acm专项岗位—ai工程师|杭州|技能要求：Python/C++、TensorFlow/PyTorch、知识图谱、Multi-Agent、大模型微调、RAG、金融业务基础 学历要求：本科 经验要求：经验不限 AI相关技术栈要求：Python/C++、TensorFlow/PyTorch、知识图谱、Multi-Agent、大模型微调、RAG,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
同花顺,BOSS直聘,推理加速专家/主管,70-100K·16薪,杭州,CUDA、GPU算子开发、推理编译与计算图优化、量化压缩、推理加速优化,硕士,3-5年,CUDA、GPU算子、推理加速、量化压缩,招聘信息整理.xlsx,1-4,33,2026-08-13,300033.SZ,技能要求：CUDA、GPU算子开发、推理编译与计算图优化、量化压缩、推理加速优化 学历要求：硕士 经验要求：3-5年 AI相关技术栈要求：CUDA、GPU算子、推理加速、量化压缩,JOB_0031,,,2026-08-13,user_recruitment_workbook,300033.SZ|推理加速专家/主管|杭州|技能要求：CUDA、GPU算子开发、推理编译与计算图优化、量化压缩、推理加速优化 学历要求：硕士 经验要求：3-5年 AI相关技术栈要求：CUDA、GPU算子、推理加速、量化压缩,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
同花顺,BOSS直聘,golang高级开发工程师,28-45K·15薪,杭州,Go、服务端开发、分布式系统、微服务架构,本科,经验不限,无,招聘信息整理.xlsx,1-4,34,2026-08-13,300033.SZ,技能要求：Go、服务端开发、分布式系统、微服务架构 学历要求：本科 经验要求：经验不限 AI相关技术栈要求：无,JOB_0032,,,2026-08-13,user_recruitment_workbook,300033.SZ|golang高级开发工程师|杭州|技能要求：Go、服务端开发、分布式系统、微服务架构 学历要求：本科 经验要求：经验不限 AI相关技术栈要求：无,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
同花顺,BOSS直聘,ACM专项招聘,30-60K,杭州,编程能力、算法基础、ACM竞赛背景,学历不限,经验不限,无,招聘信息整理.xlsx,1-4,35,2026-08-13,300033.SZ,技能要求：编程能力、算法基础、ACM竞赛背景 学历要求：学历不限 经验要求：经验不限 AI相关技术栈要求：无,JOB_0033,,,2026-08-13,user_recruitment_workbook,300033.SZ|acm专项招聘|杭州|技能要求：编程能力、算法基础、ACM竞赛背景 学历要求：学历不限 经验要求：经验不限 AI相关技术栈要求：无,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
同花顺,BOSS直聘,算法实习生,430-520元/天,杭州,算法基础、编程能力,,经验不限,无,招聘信息整理.xlsx,1-4,36,2026-08-13,300033.SZ,技能要求：算法基础、编程能力 学历要求： 经验要求：经验不限 AI相关技术栈要求：无,JOB_0034,,,2026-08-13,user_recruitment_workbook,300033.SZ|算法实习生|杭州|技能要求：算法基础、编程能力 学历要求： 经验要求：经验不限 AI相关技术栈要求：无,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
同花顺,BOSS直聘,agent算法/合伙人/专家（多模态/大模型）,30-60K·15薪,深圳（杭州总部）,LLM&AGENT产品开发经验、多Agent协作框架、AI APP类产品经历、智能个人助手、金融/投研对话类APP、大模型应用开发,硕士,经验不限,多Agent协作框架、LLM、Agent、大模型应用,招聘信息整理.xlsx,1-4,37,2026-08-13,300033.SZ,技能要求：LLM&AGENT产品开发经验、多Agent协作框架、AI APP类产品经历、智能个人助手、金融/投研对话类APP、大模型应用开发 学历要求：硕士 经验要求：经验不限 AI相关技术栈要求：多Agent协作框架、LLM、Agent、大模型应用,JOB_0035,,,2026-08-13,user_recruitment_workbook,300033.SZ|agent算法/合伙人/专家（多模态/大模型）|深圳（杭州总部）|技能要求：LLM&AGENT产品开发经验、多Agent协作框架、AI APP类产品经历、智能个人助手、金融/投研对话类APP、大模型应用开发 学历要求：硕士 经验要求：经验不限 AI相关技术栈要求：多Agent协作框架、LLM、Agent、大模型应用,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
同花顺,BOSS直聘,ACM工程开发——摘星计划,35-50K·15薪,杭州,Java、C++、ACM竞赛背景、大模型AI应用、多智能体工作流与工具链、Prompt策略优化、RAG代码增强检索,学历不限,经验不限,大模型AI应用、多智能体工作流与工具链、Prompt策略、RAG,招聘信息整理.xlsx,1-4,38,2026-08-13,300033.SZ,技能要求：Java、C++、ACM竞赛背景、大模型AI应用、多智能体工作流与工具链、Prompt策略优化、RAG代码增强检索 学历要求：学历不限 经验要求：经验不限 AI相关技术栈要求：大模型AI应用、多智能体工作流与工具链、Prompt策略、RAG,JOB_0036,,,2026-08-13,user_recruitment_workbook,300033.SZ|acm工程开发——摘星计划|杭州|技能要求：Java、C++、ACM竞赛背景、大模型AI应用、多智能体工作流与工具链、Prompt策略优化、RAG代码增强检索 学历要求：学历不限 经验要求：经验不限 AI相关技术栈要求：大模型AI应用、多智能体工作流与工具链、Prompt策略、RAG,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
同花顺,BOSS直聘,推理优化算法专家,60-90K·15薪,杭州,推理优化、模型部署、算法工程化,博士,经验不限,推理优化、模型部署,招聘信息整理.xlsx,1-4,39,2026-08-13,300033.SZ,技能要求：推理优化、模型部署、算法工程化 学历要求：博士 经验要求：经验不限 AI相关技术栈要求：推理优化、模型部署,JOB_0037,,,2026-08-13,user_recruitment_workbook,300033.SZ|推理优化算法专家|杭州|技能要求：推理优化、模型部署、算法工程化 学历要求：博士 经验要求：经验不限 AI相关技术栈要求：推理优化、模型部署,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
同花顺,BOSS直聘,VLA算法工程师,400-550元/天,杭州,C/C++、深度学习、多模态融合、VLA模型研发、SFT微调、推理优化、模型量化/剪枝/蒸馏、Isaac Sim/MuJoCo/Gazebo仿真平台、Sim2Real迁移,硕士,5天/周3个月,VLA（Vision-Language-Action）模型、多模态融合、SFT、模型量化/剪枝/蒸馏、Sim2Real迁移,招聘信息整理.xlsx,1-4,40,2026-08-13,300033.SZ,技能要求：C/C++、深度学习、多模态融合、VLA模型研发、SFT微调、推理优化、模型量化/剪枝/蒸馏、Isaac Sim/MuJoCo/Gazebo仿真平台、Sim2Real迁移 学历要求：硕士 经验要求：5天/周3个月 AI相关技术栈要求：VLA（Vision-Language-Action）模型、多模态融合、SFT、模型量化/剪枝/蒸馏、Sim2Real迁移,JOB_0038,,,2026-08-13,user_recruitment_workbook,300033.SZ|vla算法工程师|杭州|技能要求：C/C++、深度学习、多模态融合、VLA模型研发、SFT微调、推理优化、模型量化/剪枝/蒸馏、Isaac Sim/MuJoCo/Gazebo仿真平台、Sim2Real迁移 学历要求：硕士 经验要求：5天/周3个月 AI相关技术栈要求：VLA（Vision-Language-Action）模型、多模态融合、SFT、模型量化/剪枝/蒸馏、Sim2Real迁移,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
同花顺,BOSS直聘,语音引擎开发工程师,30-60K·15薪,上海,语音技术、语音引擎开发,硕士,1-3年,语音技术,招聘信息整理.xlsx,1-4,41,2026-08-13,300033.SZ,技能要求：语音技术、语音引擎开发 学历要求：硕士 经验要求：1-3年 AI相关技术栈要求：语音技术,JOB_0039,,,2026-08-13,user_recruitment_workbook,300033.SZ|语音引擎开发工程师|上海|技能要求：语音技术、语音引擎开发 学历要求：硕士 经验要求：1-3年 AI相关技术栈要求：语音技术,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
同花顺,BOSS直聘,AI研发-寻找ACMer,30-60K,杭州,ACM/ICPC/CCPC竞赛背景、大模型AI应用、多智能体工作流与工具链、Prompt策略优化、RAG代码增强检索,本科,经验不限,大模型AI应用、多智能体工作流与工具链、Prompt策略、RAG,招聘信息整理.xlsx,1-4,42,2026-08-13,300033.SZ,技能要求：ACM/ICPC/CCPC竞赛背景、大模型AI应用、多智能体工作流与工具链、Prompt策略优化、RAG代码增强检索 学历要求：本科 经验要求：经验不限 AI相关技术栈要求：大模型AI应用、多智能体工作流与工具链、Prompt策略、RAG,JOB_0040,,,2026-08-13,user_recruitment_workbook,300033.SZ|ai研发-寻找acmer|杭州|技能要求：ACM/ICPC/CCPC竞赛背景、大模型AI应用、多智能体工作流与工具链、Prompt策略优化、RAG代码增强检索 学历要求：本科 经验要求：经验不限 AI相关技术栈要求：大模型AI应用、多智能体工作流与工具链、Prompt策略、RAG,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
同花顺,BOSS直聘,安全开发专家,30-60K,杭州,安全开发、网络安全,本科,10年以上,无,招聘信息整理.xlsx,1-4,43,2026-08-13,300033.SZ,技能要求：安全开发、网络安全 学历要求：本科 经验要求：10年以上 AI相关技术栈要求：无,JOB_0041,,,2026-08-13,user_recruitment_workbook,300033.SZ|安全开发专家|杭州|技能要求：安全开发、网络安全 学历要求：本科 经验要求：10年以上 AI相关技术栈要求：无,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
同花顺,BOSS直聘,AI应用开发工程师,20-40K,杭州,AI应用开发,本科,3-5年,无,招聘信息整理.xlsx,1-4,44,2026-08-13,300033.SZ,技能要求：AI应用开发 学历要求：本科 经验要求：3-5年 AI相关技术栈要求：无,JOB_0042,,,2026-08-13,user_recruitment_workbook,300033.SZ|ai应用开发工程师|杭州|技能要求：AI应用开发 学历要求：本科 经验要求：3-5年 AI相关技术栈要求：无,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
